Loci	Mean_rho	Median	L95	U95
  1033	   0.73911	   0.78916	   0.04395	   1.14679
  1034	   0.84842	   0.79370	   0.31963	   1.67515
  1035	   1.31398	   0.80748	   0.33938	   4.42942
  1036	   0.76368	   0.79349	   0.04624	   1.37660
  1037	   0.65820	   0.78750	   0.02465	   0.91506
  1038	   0.83673	   0.79802	   0.17460	   1.83708
  1039	   0.89212	   0.79611	   0.19282	   2.74758
  1040	   0.67818	   0.78883	   0.01603	   0.96654
  1041	   1.74326	   0.80748	   0.06869	   8.87753
  1042	   0.75293	   0.79048	   0.04624	   1.74340
  1043	   0.65667	   0.78750	   0.02343	   0.91506
  1044	   0.98473	   0.79802	   0.04812	   2.87964
  1045	   1.50352	   0.81645	   0.73004	   5.72850
  1046	   0.83814	   0.79370	   0.22410	   1.91423
  1047	   0.64267	   0.78750	   0.02170	   0.90943
  1048	   0.68632	   0.78916	   0.02458	   0.95952
  1049	   0.64447	   0.78787	   0.01778	   0.91506
  1050	   0.89399	   0.79669	   0.38742	   2.52708
  1051	   0.88584	   0.79560	   0.11578	   1.96603
  1052	   0.70697	   0.78883	   0.04151	   1.15220
  1053	   0.97553	   0.80815	   0.52852	   2.30150
  1054	   0.74096	   0.79048	   0.13508	   0.98117
  1055	   0.75647	   0.79060	   0.09026	   1.31004
  1056	   0.67894	   0.78750	   0.05262	   0.91506
  1057	   0.74168	   0.79368	   0.01600	   1.28326
  1058	   0.68061	   0.78650	   0.08624	   0.91202
  1059	   0.79682	   0.79060	   0.16891	   1.90052
  1060	   0.76851	   0.79196	   0.07708	   1.31348
  1061	   0.97194	   0.80047	   0.41213	   3.05659
  1062	   0.88783	   0.79611	   0.16454	   2.17553
  1063	   0.99116	   0.79368	   0.06655	   6.94996
  1064	   0.84313	   0.79560	   0.14113	   2.03649
  1065	   0.71662	   0.78883	   0.07113	   1.01683
  1066	   0.63777	   0.78602	   0.00567	   0.90943
  1067	   0.59882	   0.78348	   0.00529	   0.90059
  1068	   0.63666	   0.78650	   0.01281	   0.90059
  1069	   0.83003	   0.79370	   0.04467	   1.73090
  1070	   0.94195	   0.79972	   0.07722	   2.51739
  1071	   0.63129	   0.78348	   0.03336	   0.90059
  1072	   0.76999	   0.79349	   0.04624	   1.03734
  1073	   0.71864	   0.79048	   0.05704	   0.98058
  1074	   0.70768	   0.78787	   0.11961	   0.90943
  1075	   0.71748	   0.78883	   0.05899	   1.10445
  1076	   0.77662	   0.79196	   0.12110	   1.24656
  1077	   0.63384	   0.78513	   0.01179	   0.90059
  1078	   0.61673	   0.78602	   0.01859	   0.90943
  1079	   0.75130	   0.79196	   0.05471	   0.97563
  1080	   0.60945	   0.78602	   0.00143	   0.90943
  1081	   0.73783	   0.78883	   0.11856	   0.97563
  1082	   0.67391	   0.78650	   0.09638	   0.91202
  1083	   0.87437	   0.79560	   0.02029	   2.46137
  1084	   0.80440	   0.79455	   0.36263	   1.32694
  1085	   0.80663	   0.79349	   0.04624	   2.03019
  1086	   0.80113	   0.79349	   0.03322	   1.74059
  1087	   0.81392	   0.79455	   0.10411	   1.45647
  1088	   1.10580	   0.80565	   0.31824	   3.89033
  1089	   0.77220	   0.79196	   0.16629	   1.42905
  1090	   0.79861	   0.79196	   0.03564	   1.77015
  1091	   0.73932	   0.78750	   0.06358	   0.91506
  1092	   0.66216	   0.78602	   0.04176	   0.90943
  1093	   0.60519	   0.78348	   0.01047	   0.90059
  1094	   0.88455	   0.79611	   0.19185	   1.85814
  1095	   0.70451	   0.79048	   0.01990	   1.11021
  1096	   0.84669	   0.79368	   0.20492	   1.80263
  1097	   0.76582	   0.79048	   0.07787	   1.71937
  1098	   0.68721	   0.78750	   0.04621	   0.91202
  1099	   0.70305	   0.78943	   0.04905	   1.12016
  1100	   0.63659	   0.78348	   0.04927	   0.90059
  1101	   0.70814	   0.78787	   0.05409	   0.90943
  1102	   0.75230	   0.79149	   0.13693	   1.04121
  1103	   0.83135	   0.79196	   0.04409	   2.14211
  1104	   0.77351	   0.79060	   0.23543	   1.22523
  1105	   0.76445	   0.79048	   0.10082	   1.50000
  1106	   0.70737	   0.79048	   0.03316	   0.91506
  1107	   0.63222	   0.78348	   0.03635	   0.90059
  1108	   0.90730	   0.79669	   0.08023	   2.62220
  1109	   0.81286	   0.79349	   0.04624	   2.31265
  1110	   0.77694	   0.79196	   0.09543	   1.55480
  1111	   0.83766	   0.79450	   0.03216	   1.76561
  1112	   0.67371	   0.78750	   0.02482	   0.91202
  1113	   0.73560	   0.79048	   0.03711	   1.27288
  1114	   1.08551	   0.79368	   0.06782	   4.89513
  1115	   0.66944	   0.78787	   0.02039	   1.03206
  1116	   0.80827	   0.79370	   0.08433	   1.53788
  1117	   1.04508	   0.80318	   0.53589	   3.50767
  1118	   0.64094	   0.78348	   0.06045	   0.90059
  1119	   0.84226	   0.79368	   0.15198	   2.08851
  1120	   0.87222	   0.79560	   0.30966	   2.04400
  1121	   0.71980	   0.79060	   0.04323	   1.07670
  1122	   1.07961	   0.80047	   0.23429	   3.09699
  1123	   0.86195	   0.79455	   0.01630	   2.36280
  1124	   0.84137	   0.79370	   0.04188	   2.69477
  1125	   0.68485	   0.78650	   0.09094	   0.91202
  1126	   0.80264	   0.78916	   0.14712	   2.08795
  1127	   0.73886	   0.78883	   0.03425	   2.08795
  1128	   0.95247	   0.79450	   0.13968	   3.13780
  1129	   0.87738	   0.79060	   0.07167	   3.33893
  1130	   0.60226	   0.78348	   0.00379	   0.90059
