Loci	Mean_rho	Median	L95	U95
  1033	   0.46084	   0.43923	   0.10412	   1.01889
  1034	   0.53048	   0.44648	   0.07631	   1.34296
  1035	   0.53299	   0.44170	   0.03079	   1.58883
  1036	   0.46965	   0.43689	   0.06205	   1.02210
  1037	   0.34915	   0.43376	   0.00618	   0.48830
  1038	   0.46453	   0.44151	   0.06461	   0.98156
  1039	   0.46914	   0.43936	   0.01456	   1.08929
  1040	   0.32773	   0.43228	   0.00499	   0.46747
  1041	   0.39283	   0.43413	   0.02441	   0.55919
  1042	   0.37858	   0.43228	   0.07026	   0.46747
  1043	   0.33482	   0.43228	   0.01663	   0.46747
  1044	   0.33942	   0.43265	   0.01460	   0.46950
  1045	   0.34903	   0.43322	   0.03079	   0.47135
  1046	   0.38298	   0.43501	   0.01208	   0.63477
  1047	   0.38017	   0.43376	   0.05558	   0.47135
  1048	   0.34345	   0.43322	   0.01740	   0.46950
  1049	   0.53130	   0.43936	   0.03347	   1.55928
  1050	   0.56467	   0.44240	   0.23496	   1.62670
  1051	   0.38698	   0.43413	   0.01179	   0.49152
  1052	   0.35430	   0.43376	   0.00715	   0.48830
  1053	   0.38118	   0.43413	   0.03733	   0.60440
  1054	   0.63590	   0.44809	   0.10147	   1.70318
  1055	   0.37808	   0.43413	   0.02657	   0.53832
  1056	   0.48913	   0.44240	   0.10003	   1.01084
  1057	   0.46529	   0.43880	   0.06767	   1.50589
  1058	   0.44289	   0.44141	   0.07683	   0.77745
  1059	   0.43142	   0.44151	   0.03079	   0.59683
  1060	   0.37839	   0.43819	   0.02597	   0.47135
  1061	   0.47940	   0.43923	   0.01981	   1.62594
  1062	   0.74767	   0.44648	   0.25513	   5.00385
  1063	   0.38057	   0.43501	   0.06391	   0.59318
  1064	   0.34218	   0.43322	   0.01015	   0.47135
  1065	   0.34620	   0.43265	   0.03079	   0.46950
  1066	   0.46632	   0.43904	   0.09029	   1.07493
  1067	   0.32890	   0.43265	   0.00264	   0.46950
  1068	   0.34202	   0.43265	   0.00971	   0.46950
  1069	   0.77636	   0.44240	   0.11605	   3.57610
  1070	   0.32537	   0.43265	   0.00257	   0.46950
  1071	   0.40787	   0.43819	   0.08286	   0.60389
  1072	   0.59272	   0.44804	   0.23270	   1.66325
  1073	   0.36102	   0.43413	   0.01644	   0.58433
  1074	   0.40551	   0.43413	   0.02842	   0.48830
  1075	   0.54274	   0.44314	   0.12604	   1.36125
  1076	   0.59076	   0.44314	   0.05104	   2.03286
  1077	   0.40798	   0.43689	   0.02311	   0.75925
  1078	   0.39241	   0.43819	   0.04309	   0.63477
  1079	   0.32260	   0.43265	   0.00164	   0.46950
  1080	   0.46843	   0.44141	   0.04197	   0.91569
  1081	   0.43225	   0.43890	   0.23150	   0.58770
  1082	   0.39057	   0.43689	   0.02772	   0.72176
  1083	   0.38350	   0.43501	   0.04704	   0.50451
  1084	   0.48226	   0.43923	   0.12654	   1.07109
  1085	   0.39294	   0.43376	   0.04200	   0.48830
  1086	   0.33105	   0.43228	   0.00462	   0.46747
  1087	   0.48628	   0.43880	   0.03260	   1.47616
  1088	   0.43391	   0.43936	   0.08858	   0.68425
  1089	   0.43582	   0.43936	   0.19007	   0.56789
  1090	   0.39635	   0.43376	   0.07062	   0.47135
  1091	   0.35238	   0.43228	   0.05422	   0.46747
  1092	   0.55617	   0.44809	   0.14316	   1.22672
  1093	   0.32148	   0.43228	   0.00447	   0.46747
  1094	   0.32732	   0.43228	   0.00670	   0.46747
  1095	   0.38688	   0.43689	   0.04463	   0.57910
  1096	   0.34304	   0.43228	   0.05682	   0.46747
  1097	   0.47851	   0.43923	   0.10524	   1.20625
  1098	   0.36228	   0.43376	   0.01792	   0.48830
  1099	   0.36347	   0.43265	   0.06518	   0.46950
  1100	   0.34910	   0.43228	   0.03079	   0.46747
  1101	   0.52330	   0.44314	   0.04837	   1.70793
  1102	   0.35192	   0.43265	   0.04391	   0.46950
  1103	   0.40528	   0.43819	   0.01071	   0.90872
  1104	   0.35205	   0.43228	   0.05378	   0.46747
  1105	   0.40110	   0.43376	   0.10130	   0.48830
  1106	   0.33811	   0.43265	   0.00744	   0.46950
  1107	   0.56148	   0.44240	   0.07576	   1.53490
  1108	   0.33193	   0.43265	   0.01227	   0.46950
  1109	   0.41615	   0.43376	   0.05336	   0.48830
  1110	   0.47262	   0.44141	   0.04146	   1.05268
  1111	   0.40693	   0.43689	   0.05596	   0.89085
  1112	   0.62320	   0.44944	   0.08412	   1.94903
  1113	   0.38626	   0.43413	   0.04447	   0.79135
  1114	   0.34088	   0.43376	   0.00366	   0.47135
  1115	   0.34791	   0.43413	   0.01138	   0.48291
  1116	   1.04264	   0.44864	   0.31709	   6.00003
  1117	   0.39407	   0.43689	   0.08385	   0.48830
  1118	   0.56444	   0.44240	   0.07653	   2.45378
  1119	   0.52285	   0.43904	   0.06524	   2.10057
  1120	   0.46980	   0.43923	   0.02445	   1.32265
  1121	   0.36418	   0.43376	   0.04082	   0.47135
  1122	   0.38124	   0.43689	   0.02474	   0.60371
  1123	   0.36235	   0.43376	   0.04221	   0.47135
  1124	   0.32045	   0.43265	   0.00030	   0.46950
  1125	   0.35856	   0.43322	   0.02012	   0.47135
  1126	   1.01853	   0.44864	   0.08091	   5.16471
  1127	   0.34893	   0.43376	   0.02317	   0.48830
  1128	   0.51285	   0.44170	   0.21121	   1.14773
  1129	   0.50902	   0.44170	   0.08026	   1.50662
  1130	   0.85610	   0.44170	   0.06416	   4.27700
  1131	   0.49719	   0.44314	   0.03231	   1.05350
  1132	   0.41491	   0.43689	   0.10001	   0.85319
  1133	   0.49218	   0.44141	   0.02414	   1.50105
  1134	   0.37019	   0.43265	   0.06063	   0.46950
  1135	   0.58033	   0.44170	   0.03079	   1.95475
  1136	   0.56564	   0.44170	   0.05615	   2.14951
  1137	   1.05965	   0.44864	   0.14552	   4.19359
  1138	   0.50098	   0.43890	   0.13072	   1.04741
  1139	   0.48348	   0.44804	   0.10747	   0.94349
  1140	   0.53893	   0.44141	   0.10146	   1.67182
  1141	   0.54786	   0.44141	   0.07183	   1.68309
  1142	   0.33793	   0.43265	   0.02312	   0.46950
  1143	   0.36116	   0.43265	   0.04444	   0.46950
  1144	   0.48697	   0.44804	   0.06594	   0.85111
  1145	   0.43574	   0.43923	   0.09487	   0.67614
  1146	   0.33179	   0.43265	   0.00534	   0.46950
  1147	   0.34029	   0.43265	   0.02135	   0.46950
  1148	   0.33704	   0.43265	   0.01199	   0.46950
  1149	   0.38092	   0.43376	   0.01902	   0.48830
  1150	   0.46675	   0.44240	   0.06089	   1.09310
  1151	   0.40242	   0.43501	   0.12801	   0.55962
  1152	   0.40619	   0.43689	   0.07399	   0.86245
  1153	   0.43171	   0.43689	   0.08939	   0.81368
  1154	   0.36707	   0.43501	   0.06104	   0.50681
  1155	   0.37528	   0.43689	   0.01772	   0.57774
  1156	   0.45562	   0.44804	   0.04668	   0.86978
  1157	   0.36183	   0.43689	   0.01341	   0.62247
  1158	   0.43539	   0.43923	   0.08898	   0.63867
  1159	   0.72201	   0.44809	   0.16118	   2.40021
  1160	   0.43764	   0.43904	   0.05816	   0.78699
  1161	   0.57291	   0.44809	   0.06330	   1.80857
  1162	   0.37085	   0.43413	   0.03079	   0.51028
  1163	   0.35433	   0.43413	   0.01261	   0.51028
  1164	   0.36482	   0.43376	   0.04545	   0.48830
  1165	   0.44012	   0.43904	   0.03079	   0.90133
  1166	   0.34622	   0.43413	   0.00206	   0.51028
  1167	   0.45448	   0.44151	   0.04062	   0.84694
  1168	   0.38193	   0.43689	   0.00892	   0.49528
  1169	   0.51819	   0.43936	   0.13361	   1.76882
  1170	   0.41852	   0.43880	   0.06212	   0.75355
  1171	   0.42502	   0.43880	   0.07992	   0.59994
  1172	   0.50893	   0.44648	   0.11474	   1.11718
  1173	   0.38178	   0.43689	   0.01628	   0.59072
  1174	   0.40451	   0.43819	   0.03700	   0.73722
  1175	   0.34717	   0.43322	   0.02015	   0.47135
  1176	   0.33543	   0.43265	   0.01953	   0.46950
  1177	   0.37302	   0.43322	   0.01101	   0.47135
  1178	   0.74312	   0.43936	   0.14904	   4.05734
  1179	   0.41113	   0.43689	   0.01381	   0.69713
  1180	   0.69048	   0.44864	   0.09652	   2.86550
  1181	   0.43150	   0.43841	   0.05552	   1.10255
  1182	   0.35797	   0.43228	   0.05499	   0.46747
  1183	   0.43624	   0.43880	   0.07465	   1.14867
  1184	   0.42387	   0.43841	   0.03229	   0.96766
  1185	   0.46748	   0.43890	   0.02635	   1.57623
  1186	   0.42847	   0.43936	   0.07707	   0.73496
  1187	   0.67166	   0.44980	   0.14719	   1.99448
  1188	   0.41720	   0.43841	   0.03079	   0.73496
  1189	   0.46250	   0.43890	   0.03079	   1.19683
  1190	   0.52447	   0.44314	   0.21312	   1.13072
  1191	   0.47463	   0.43936	   0.16850	   1.20973
  1192	   0.72909	   0.45023	   0.41333	   2.72356
  1193	   0.67345	   0.44314	   0.07286	   2.78731
  1194	   0.40391	   0.43689	   0.04613	   0.84886
  1195	   0.52665	   0.44240	   0.04342	   1.53680
  1196	   0.41008	   0.43880	   0.03079	   0.77465
  1197	   0.51089	   0.43890	   0.02872	   2.05084
  1198	   0.54712	   0.44809	   0.06669	   1.85686
  1199	   0.39157	   0.43689	   0.02515	   0.64559
  1200	   0.61904	   0.44809	   0.13449	   1.79449
  1201	   0.55962	   0.44980	   0.17405	   1.23378
  1202	   0.48139	   0.43936	   0.03079	   1.08543
  1203	   0.55418	   0.44141	   0.04776	   2.17586
  1204	   0.55890	   0.44804	   0.10157	   1.66037
  1205	   0.44497	   0.43841	   0.03218	   1.07175
  1206	   0.35555	   0.43265	   0.02597	   0.47135
  1207	   0.35516	   0.43265	   0.01397	   0.47135
  1208	   0.41302	   0.43904	   0.04487	   0.81907
  1209	   0.35025	   0.43413	   0.02332	   0.47583
  1210	   0.59396	   0.43904	   0.02101	   4.16934
  1211	   0.54775	   0.44804	   0.03933	   1.40249
  1212	   0.38386	   0.43413	   0.04505	   0.54096
  1213	   0.32667	   0.43227	   0.00958	   0.46747
  1214	   0.59831	   0.44141	   0.03305	   1.83378
  1215	   0.32562	   0.43227	   0.01298	   0.46747
  1216	   0.39968	   0.43413	   0.13754	   0.48645
  1217	   0.44412	   0.43841	   0.02491	   1.22001
  1218	   0.46526	   0.43936	   0.08152	   0.88548
  1219	   0.35740	   0.43228	   0.01531	   0.46950
  1220	   0.47532	   0.43923	   0.07477	   0.85350
  1221	   0.47408	   0.43923	   0.05012	   1.21264
  1222	   0.39311	   0.43501	   0.05682	   0.46950
  1223	   0.44873	   0.43936	   0.16006	   0.68349
  1224	   0.39632	   0.43689	   0.01954	   0.55224
  1225	   0.39750	   0.43661	   0.03745	   0.77525
  1226	   0.39022	   0.43689	   0.04125	   0.68873
  1227	   0.45510	   0.43936	   0.14588	   1.11255
  1228	   0.35255	   0.43413	   0.00167	   0.47135
  1229	   0.40127	   0.43689	   0.10238	   0.66631
  1230	   0.42400	   0.43880	   0.02606	   1.26579
  1231	   0.44900	   0.44240	   0.22064	   0.61073
  1232	   0.48484	   0.44151	   0.03079	   1.20988
  1233	   0.35009	   0.43227	   0.03159	   0.46747
  1234	   0.35166	   0.43227	   0.06362	   0.46747
  1235	   0.45730	   0.43880	   0.06249	   0.89445
  1236	   0.41234	   0.43841	   0.12912	   0.64145
  1237	   0.52284	   0.44648	   0.20180	   1.55769
  1238	   0.34057	   0.43228	   0.00381	   0.46747
  1239	   0.45026	   0.43880	   0.08836	   1.08789
  1240	   0.36908	   0.43689	   0.01811	   0.64484
  1241	   0.50011	   0.44648	   0.22216	   1.03188
  1242	   0.35590	   0.43413	   0.00714	   0.47135
  1243	   0.33668	   0.43413	   0.00004	   0.47135
  1244	   0.48806	   0.44804	   0.17730	   0.81528
  1245	   0.52736	   0.43936	   0.06570	   2.44793
  1246	   0.40418	   0.43880	   0.06353	   0.54282
  1247	   0.35300	   0.43265	   0.01268	   0.46950
  1248	   0.35403	   0.43413	   0.02026	   0.48830
  1249	   0.37390	   0.43413	   0.06441	   0.48830
  1250	   0.43770	   0.43880	   0.05287	   1.16476
  1251	   0.36469	   0.43376	   0.03079	   0.47135
  1252	   0.39161	   0.43689	   0.05026	   0.48830
  1253	   0.65991	   0.44314	   0.03161	   2.52155
  1254	   0.37608	   0.43501	   0.03079	   0.47135
  1255	   0.33739	   0.43206	   0.03079	   0.46747
  1256	   0.33692	   0.43185	   0.02383	   0.47135
  1257	   0.34357	   0.43017	   0.01568	   0.64137
  1258	   0.33286	   0.42688	   0.01895	   0.48830
  1259	   0.63596	   0.43689	   0.04126	   2.72515
  1260	   0.32736	   0.42390	   0.03437	   0.46432
  1261	   0.44487	   0.43113	   0.03079	   1.34383
  1262	   0.50679	   0.43880	   0.14257	   1.51178
  1263	   0.29579	   0.41775	   0.01634	   0.46432
  1264	   0.60984	   0.43890	   0.21331	   2.38120
  1265	   0.38656	   0.42596	   0.04384	   0.84810
  1266	   0.41757	   0.42920	   0.08672	   0.99963
  1267	   0.33666	   0.30273	   0.14996	   0.45963
  1268	   0.40076	   0.27692	   0.09528	   1.27242
  1269	   0.31151	   0.27163	   0.03662	   0.56649
  1270	   0.36779	   0.27622	   0.02566	   0.94142
  1271	   0.27295	   0.26401	   0.00744	   0.45864
  1272	   0.32157	   0.26595	   0.05919	   0.66726
  1273	   0.58650	   0.27692	   0.14996	   2.39969
  1274	   0.23984	   0.25827	   0.00543	   0.45619
  1275	   0.28624	   0.26254	   0.04547	   0.51110
  1276	   0.31457	   0.26329	   0.03079	   0.79158
  1277	   0.39010	   0.26518	   0.04437	   1.97866
  1278	   0.23547	   0.25765	   0.02944	   0.44170
  1279	   0.21671	   0.25518	   0.02393	   0.29183
  1280	   0.30058	   0.26141	   0.08228	   0.93848
  1281	   0.22305	   0.25626	   0.01637	   0.37827
  1282	   0.27673	   0.26329	   0.06513	   0.57789
  1283	   0.25268	   0.26004	   0.07737	   0.39411
  1284	   0.21215	   0.25488	   0.03079	   0.27975
  1285	   0.24199	   0.25601	   0.04785	   0.29389
  1286	   0.21314	   0.25518	   0.03079	   0.28897
  1287	   0.29254	   0.26495	   0.08359	   0.67493
  1288	   0.21174	   0.25488	   0.03900	   0.27975
  1289	   0.23254	   0.25639	   0.01571	   0.54977
  1290	   0.20931	   0.25488	   0.03079	   0.27975
  1291	   0.21658	   0.25518	   0.01979	   0.28897
  1292	   0.19720	   0.25488	   0.00518	   0.27975
  1293	   0.32678	   0.26401	   0.04355	   1.28420
  1294	   0.21194	   0.25518	   0.01056	   0.28897
  1295	   0.20496	   0.25518	   0.00652	   0.28897
  1296	   0.34605	   0.26004	   0.03544	   1.10829
  1297	   0.21034	   0.25518	   0.02358	   0.28897
  1298	   0.32853	   0.26044	   0.04279	   1.29576
  1299	   0.25220	   0.25639	   0.03131	   0.81749
  1300	   0.34978	   0.26329	   0.05335	   1.15345
  1301	   0.24745	   0.25605	   0.03079	   0.81749
  1302	   0.28928	   0.25884	   0.02248	   0.88289
  1303	   0.35988	   0.26329	   0.05358	   1.04125
  1304	   0.50442	   0.26499	   0.02106	   2.38348
  1305	   0.56268	   0.26515	   0.06806	   2.06006
  1306	   0.44404	   0.26427	   0.07628	   1.78627
  1307	   0.41565	   0.26323	   0.04879	   1.60280
  1308	   0.59608	   0.26518	   0.06063	   2.48776
  1309	   0.34145	   0.26069	   0.02778	   1.55530
  1310	   0.41038	   0.26329	   0.09876	   2.04998
  1311	   0.34600	   0.26069	   0.07283	   0.59846
  1312	   0.32909	   0.26427	   0.03079	   0.89659
  1313	   0.21069	   0.25601	   0.00976	   0.29183
  1314	   0.27643	   0.26323	   0.05345	   0.44818
  1315	   0.24344	   0.25765	   0.05289	   0.51833
  1316	   0.35864	   0.26323	   0.04289	   1.26778
  1317	   0.20816	   0.25584	   0.01356	   0.29055
  1318	   0.35997	   0.26499	   0.23682	   0.92156
  1319	   0.22735	   0.25605	   0.02823	   0.35213
  1320	   0.22436	   0.25584	   0.04519	   0.29055
  1321	   0.20162	   0.25562	   0.01711	   0.28897
  1322	   0.34422	   0.26555	   0.17715	   1.08499
  1323	   0.22717	   0.25601	   0.02531	   0.29183
  1324	   0.24639	   0.25827	   0.02748	   0.54200
  1325	   0.27490	   0.26069	   0.05765	   0.61058
  1326	   0.20878	   0.25584	   0.01720	   0.28962
  1327	   0.31053	   0.26401	   0.09183	   0.65070
  1328	   0.28448	   0.26044	   0.03301	   0.53261
  1329	   0.21191	   0.25601	   0.01301	   0.29183
  1330	   0.35052	   0.26329	   0.09135	   1.44069
  1331	   0.34212	   0.26069	   0.04386	   2.02829
  1332	   0.24493	   0.25639	   0.04138	   0.60788
  1333	   0.20912	   0.25518	   0.02218	   0.27975
  1334	   0.19310	   0.25518	   0.00639	   0.27975
  1335	   0.52113	   0.26518	   0.03852	   2.22541
  1336	   0.19963	   0.25562	   0.00128	   0.28897
  1337	   0.29181	   0.26069	   0.05179	   0.80198
  1338	   0.23664	   0.25626	   0.04215	   0.29916
  1339	   0.27508	   0.25765	   0.04884	   0.69532
  1340	   0.30356	   0.26401	   0.03079	   0.72445
  1341	   0.22922	   0.25601	   0.03079	   0.29183
  1342	   0.30234	   0.26118	   0.03186	   1.07110
  1343	   0.23102	   0.25605	   0.02617	   0.29055
  1344	   0.42078	   0.26329	   0.01662	   1.75248
  1345	   0.25021	   0.25827	   0.07198	   0.36310
  1346	   0.30236	   0.26254	   0.02949	   0.89246
  1347	   0.20728	   0.25562	   0.03250	   0.27975
  1348	   0.23302	   0.25884	   0.02055	   0.29055
  1349	   0.28672	   0.25639	   0.03143	   0.94549
  1350	   0.19452	   0.25518	   0.00487	   0.27975
  1351	   0.26921	   0.26004	   0.09696	   0.55591
  1352	   0.37295	   0.26004	   0.02291	   1.49023
  1353	   0.30685	   0.26118	   0.13075	   0.93712
  1354	   0.23114	   0.25626	   0.03079	   0.30386
  1355	   0.22617	   0.25518	   0.04919	   0.27975
  1356	   0.22891	   0.25562	   0.06545	   0.27975
  1357	   0.27818	   0.26118	   0.08700	   0.71381
  1358	   0.59386	   0.26329	   0.04299	   3.18786
  1359	   0.19431	   0.25518	   0.00460	   0.27975
  1360	   0.35618	   0.26578	   0.23682	   0.78265
  1361	   0.27815	   0.25827	   0.04473	   0.78265
  1362	   0.46295	   0.26515	   0.15615	   1.49447
  1363	   0.20176	   0.25562	   0.01604	   0.28897
  1364	   0.29838	   0.26401	   0.08182	   0.62215
  1365	   0.36643	   0.26427	   0.07843	   1.09794
  1366	   0.27196	   0.26069	   0.03558	   0.59979
  1367	   0.28850	   0.26329	   0.02004	   0.69466
  1368	   0.26305	   0.26044	   0.07681	   0.44153
  1369	   0.28355	   0.26323	   0.05452	   0.65768
  1370	   0.39132	   0.26555	   0.12765	   1.29330
  1371	   0.23935	   0.25765	   0.05513	   0.40576
  1372	   0.20010	   0.25584	   0.00218	   0.29055
  1373	   0.33811	   0.26427	   0.09984	   0.98731
  1374	   0.43825	   0.26595	   0.23776	   1.68252
  1375	   0.46761	   0.26329	   0.06226	   2.96700
  1376	   0.30143	   0.26254	   0.03122	   0.75647
  1377	   0.26707	   0.25765	   0.03079	   0.90172
  1378	   0.26090	   0.25765	   0.02070	   0.90660
  1379	   0.23754	   0.25626	   0.03079	   0.34084
  1380	   0.44626	   0.26323	   0.04213	   2.18426
  1381	   0.32763	   0.26578	   0.23682	   0.98469
  1382	   0.37505	   0.26427	   0.05180	   1.27314
  1383	   0.22902	   0.25605	   0.00457	   0.42944
  1384	   0.26097	   0.25884	   0.03765	   0.56293
  1385	   0.19207	   0.25518	   0.00234	   0.27975
  1386	   0.20391	   0.25488	   0.02714	   0.27975
  1387	   0.23259	   0.25601	   0.05713	   0.29377
  1388	   0.35825	   0.26329	   0.19267	   1.38781
  1389	   0.22926	   0.25827	   0.01332	   0.37945
  1390	   0.26193	   0.26004	   0.04844	   0.45402
  1391	   0.32626	   0.26401	   0.08378	   0.96776
  1392	   0.28311	   0.26004	   0.03585	   0.81278
  1393	   0.20997	   0.25584	   0.02411	   0.28897
  1394	   0.21697	   0.25584	   0.00767	   0.29183
  1395	   0.26597	   0.26069	   0.06617	   0.49950
  1396	   0.25907	   0.25639	   0.00448	   0.52648
  1397	   0.19449	   0.25488	   0.00238	   0.27975
  1398	   0.28018	   0.26254	   0.11304	   0.52794
  1399	   0.21417	   0.25488	   0.05973	   0.27975
  1400	   0.19931	   0.25562	   0.00192	   0.29055
  1401	   0.29261	   0.26004	   0.00452	   1.08774
  1402	   0.36579	   0.26499	   0.13237	   1.02668
  1403	   0.32026	   0.26401	   0.04054	   0.75788
  1404	   0.32715	   0.26323	   0.03660	   0.84302
  1405	   0.29660	   0.26254	   0.08823	   0.71328
  1406	   0.24593	   0.25827	   0.02874	   0.35951
  1407	   0.21379	   0.25518	   0.03377	   0.28897
  1408	   0.33370	   0.26069	   0.02209	   1.14935
  1409	   0.19532	   0.25488	   0.00877	   0.27975
  1410	   0.25282	   0.26044	   0.03060	   0.44026
  1411	   0.22284	   0.25584	   0.00765	   0.29183
  1412	   0.21404	   0.25518	   0.03255	   0.28897
  1413	   0.24068	   0.25765	   0.03098	   0.43590
  1414	   0.19041	   0.25488	   0.00265	   0.27975
  1415	   0.19538	   0.25518	   0.00519	   0.28897
  1416	   0.21453	   0.25518	   0.02321	   0.28897
  1417	   0.20468	   0.25518	   0.00974	   0.28897
  1418	   0.22825	   0.25639	   0.00765	   0.36758
  1419	   0.30275	   0.26515	   0.21216	   0.53075
  1420	   0.21742	   0.25605	   0.01881	   0.27975
  1421	   0.26683	   0.25765	   0.04544	   0.86405
  1422	   0.28222	   0.25884	   0.03079	   0.96381
  1423	   0.24480	   0.25974	   0.02326	   0.39219
  1424	   0.21319	   0.25584	   0.02207	   0.29183
  1425	   0.21855	   0.25605	   0.02521	   0.36526
  1426	   0.24513	   0.25765	   0.03513	   0.43175
  1427	   0.20603	   0.25562	   0.00788	   0.29055
  1428	   0.30597	   0.26401	   0.06823	   0.71427
  1429	   0.26294	   0.26004	   0.08542	   0.43175
  1430	   0.33550	   0.26323	   0.10069	   1.18657
  1431	   0.27122	   0.25765	   0.06547	   0.51538
  1432	   0.29314	   0.26329	   0.13232	   0.60042
  1433	   0.20139	   0.25562	   0.00968	   0.28897
  1434	   0.22615	   0.25562	   0.06610	   0.29055
  1435	   0.24330	   0.25827	   0.02880	   0.44012
  1436	   0.28293	   0.26254	   0.08886	   0.83626
  1437	   0.37195	   0.26595	   0.23776	   0.90429
  1438	   0.30479	   0.26069	   0.04504	   0.87851
  1439	   0.31467	   0.26323	   0.13876	   0.71184
  1440	   0.22832	   0.25605	   0.04230	   0.35483
  1441	   0.41551	   0.26427	   0.03107	   1.64288
  1442	   0.31658	   0.26141	   0.03079	   0.79730
  1443	   0.20602	   0.25518	   0.01882	   0.28897
  1444	   0.25020	   0.25765	   0.06651	   0.37336
  1445	   0.23236	   0.25639	   0.03075	   0.37336
  1446	   0.23234	   0.25626	   0.00939	   0.33378
  1447	   0.30086	   0.26004	   0.01950	   0.82045
  1448	   0.45374	   0.26578	   0.23682	   1.43412
  1449	   0.21780	   0.25562	   0.01403	   0.29055
  1450	   0.35372	   0.26254	   0.02951	   1.34798
  1451	   0.24410	   0.25827	   0.02091	   0.38360
  1452	   0.20969	   0.25562	   0.02096	   0.29055
  1453	   0.23154	   0.25601	   0.01178	   0.58799
  1454	   0.52157	   0.26515	   0.18577	   2.29997
  1455	   0.22129	   0.25584	   0.00439	   0.29183
  1456	   0.42349	   0.26329	   0.06995	   2.89846
  1457	   0.27809	   0.26141	   0.05396	   0.75014
  1458	   0.23958	   0.25584	   0.08258	   0.29183
  1459	   0.19781	   0.25518	   0.01262	   0.28897
  1460	   0.24371	   0.25639	   0.03113	   0.52011
  1461	   0.28090	   0.26323	   0.07065	   0.47564
  1462	   0.23712	   0.25626	   0.03485	   0.31969
  1463	   0.34101	   0.26329	   0.05867	   0.97497
  1464	   0.27839	   0.25974	   0.03821	   0.67067
  1465	   0.27887	   0.26254	   0.05665	   0.56917
  1466	   0.22421	   0.25626	   0.01746	   0.33336
  1467	   0.25440	   0.25884	   0.01611	   0.63704
  1468	   0.21693	   0.25601	   0.03205	   0.28897
  1469	   0.25643	   0.25827	   0.02230	   0.58799
  1470	   0.22499	   0.25601	   0.04075	   0.29055
  1471	   0.33733	   0.26427	   0.03231	   0.92270
  1472	   0.35713	   0.26254	   0.08810	   1.24141
  1473	   0.22294	   0.25584	   0.00906	   0.29183
  1474	   0.26358	   0.25639	   0.01265	   0.92270
  1475	   0.58169	   0.26323	   0.03079	   3.59531
  1476	   0.34814	   0.26401	   0.01967	   0.92270
  1477	   0.22998	   0.25639	   0.01178	   0.49525
  1478	   0.27611	   0.26069	   0.01033	   0.81333
  1479	   0.33116	   0.26323	   0.05218	   0.92014
  1480	   0.48486	   0.26693	   0.03079	   1.83376
  1481	   0.43474	   0.26693	   0.14004	   0.97296
  1482	   0.36863	   0.26555	   0.04424	   0.96089
  1483	   0.45993	   0.27300	   0.05795	   0.98555
  1484	   0.55355	   0.78014	   0.00724	   1.03144
  1485	   0.62552	   0.90389	   0.01067	   1.03398
  1486	   0.64441	   0.91174	   0.00417	   1.06150
  1487	   0.90654	   0.93837	   0.02835	   1.88149
  1488	   1.03396	   0.95574	   0.19437	   2.42838
  1489	   0.76076	   0.92781	   0.04305	   1.04025
  1490	   0.77447	   0.91651	   0.05572	   1.06150
  1491	   0.87798	   0.93139	   0.08363	   1.56292
  1492	   0.80006	   0.92781	   0.04336	   1.19705
  1493	   0.86090	   0.93139	   0.06332	   1.41960
  1494	   0.84071	   0.93139	   0.12571	   1.28576
  1495	   0.82911	   0.93365	   0.01349	   1.30998
  1496	   0.73527	   0.92014	   0.02800	   1.06604
  1497	   0.70748	   0.91886	   0.01470	   1.06150
  1498	   0.81715	   0.93290	   0.03079	   1.16277
  1499	   0.82843	   0.93017	   0.02251	   1.59751
  1500	   0.72820	   0.91886	   0.03079	   1.06150
  1501	   0.75059	   0.92014	   0.01593	   1.06150
  1502	   0.92767	   0.93947	   0.19343	   1.60441
  1503	   0.71712	   0.91886	   0.02936	   1.06150
  1504	   0.77179	   0.92539	   0.09972	   1.06150
  1505	   0.71570	   0.91886	   0.02142	   1.06150
  1506	   0.82431	   0.93017	   0.03124	   1.24283
  1507	   0.91733	   0.92781	   0.07378	   1.81975
  1508	   0.73494	   0.91886	   0.07551	   1.06150
  1509	   0.83878	   0.92115	   0.14805	   1.09400
  1510	   0.76716	   0.92539	   0.00267	   1.10776
  1511	   0.87695	   0.93306	   0.03920	   2.82548
  1512	   0.76683	   0.92014	   0.07912	   1.06604
  1513	   0.80049	   0.93306	   0.02547	   1.06150
  1514	   0.95946	   0.93738	   0.32995	   2.40288
  1515	   0.83655	   0.93139	   0.07434	   1.32890
  1516	   0.79245	   0.92539	   0.06813	   1.09400
  1517	   0.93309	   0.93907	   0.10355	   1.97707
  1518	   1.08546	   0.95388	   0.34423	   2.80972
  1519	   1.02040	   0.94793	   0.11419	   2.31490
  1520	   0.71138	   0.92014	   0.00872	   1.06604
  1521	   0.69880	   0.92014	   0.01502	   1.06604
  1522	   0.86251	   0.93365	   0.13018	   1.10776
  1523	   0.73712	   0.92014	   0.04816	   1.06150
  1524	   0.85855	   0.93139	   0.11252	   1.53891
  1525	   0.70150	   0.92014	   0.01561	   1.06150
  1526	   0.94736	   0.94166	   0.06491	   1.60903
  1527	   1.02250	   0.93947	   0.01228	   2.83975
  1528	   0.84881	   0.93306	   0.02887	   1.10776
  1529	   0.69278	   0.92014	   0.01336	   1.06150
  1530	   0.83692	   0.93306	   0.04195	   1.09400
  1531	   0.71315	   0.92115	   0.02227	   1.06150
