Loci	Mean_rho	Median	L95	U95
  1033	   1.05617	   0.66904	   0.34759	   4.03408
  1034	   0.67065	   0.65396	   0.01957	   1.85589
  1035	   0.87873	   0.66909	   0.09854	   2.59322
  1036	   0.61132	   0.64896	   0.05525	   1.07012
  1037	   0.88764	   0.66550	   0.05058	   2.73472
  1038	   0.98806	   0.66614	   0.02389	   3.34764
  1039	   0.52616	   0.64720	   0.02343	   0.71943
  1040	   0.87651	   0.65908	   0.08081	   4.65755
  1041	   0.49112	   0.64586	   0.00081	   0.70743
  1042	   0.79300	   0.66147	   0.08393	   2.38540
  1043	   0.73042	   0.65853	   0.04624	   2.51192
  1044	   0.62593	   0.65396	   0.07162	   0.93651
  1045	   0.56403	   0.64828	   0.04512	   0.73934
  1046	   0.51831	   0.64501	   0.01644	   0.70743
  1047	   0.51549	   0.64586	   0.01316	   0.71122
  1048	   1.04711	   0.66876	   0.08635	   3.54305
  1049	   0.64489	   0.65682	   0.08240	   1.33247
  1050	   0.58158	   0.65231	   0.05083	   0.73934
  1051	   0.81736	   0.66550	   0.16242	   2.02183
  1052	   0.54502	   0.64656	   0.02045	   0.71943
  1053	   0.68005	   0.65908	   0.25642	   1.23900
  1054	   0.95586	   0.66876	   0.31215	   3.61032
  1055	   0.91733	   0.66133	   0.16587	   2.99433
  1056	   0.96996	   0.66147	   0.16587	   3.89961
  1057	   0.53622	   0.64896	   0.00572	   0.81475
  1058	   0.52951	   0.64501	   0.05290	   0.70743
  1059	   0.50943	   0.64501	   0.00678	   0.70743
  1060	   0.56213	   0.64829	   0.04799	   0.74609
  1061	   0.50227	   0.64501	   0.01595	   0.70743
  1062	   0.81462	   0.66147	   0.13659	   2.58542
  1063	   0.63713	   0.65871	   0.04624	   1.13741
  1064	   0.57744	   0.64829	   0.00883	   0.80760
  1065	   0.51953	   0.64501	   0.03132	   0.70743
  1066	   0.62163	   0.65231	   0.04261	   1.04662
  1067	   0.61526	   0.65396	   0.03281	   1.17914
  1068	   0.64333	   0.65231	   0.02149	   0.85402
  1069	   0.53191	   0.64586	   0.01034	   0.70743
  1070	   0.52081	   0.64586	   0.00427	   0.70743
  1071	   0.67540	   0.65930	   0.05017	   1.58009
  1072	   0.53682	   0.64828	   0.01976	   0.71943
  1073	   0.54715	   0.64501	   0.04624	   0.70743
  1074	   0.67073	   0.65682	   0.04217	   1.29854
  1075	   0.90292	   0.65908	   0.06624	   3.60664
  1076	   0.59497	   0.65231	   0.05323	   0.98598
  1077	   0.89631	   0.66550	   0.16332	   3.24372
  1078	   0.52977	   0.64656	   0.03786	   0.71122
  1079	   0.98782	   0.67172	   0.19070	   3.11971
  1080	   0.53531	   0.64586	   0.04624	   0.71122
  1081	   0.74545	   0.66550	   0.27893	   1.24612
  1082	   0.81002	   0.65871	   0.10683	   4.07509
  1083	   0.57341	   0.64896	   0.02873	   0.93001
  1084	   0.53098	   0.64656	   0.04188	   0.71943
  1085	   0.71560	   0.65682	   0.03164	   2.59757
  1086	   0.66204	   0.65853	   0.09980	   1.46045
  1087	   0.50556	   0.64586	   0.01072	   0.71122
  1088	   0.78024	   0.66288	   0.15368	   2.06165
  1089	   0.66627	   0.65853	   0.15368	   1.20071
  1090	   0.54781	   0.64501	   0.04852	   0.70743
  1091	   0.57199	   0.64828	   0.10202	   0.71943
  1092	   0.54746	   0.64501	   0.09775	   0.70743
  1093	   0.58415	   0.64501	   0.18427	   0.70743
  1094	   0.51140	   0.64501	   0.02817	   0.70743
  1095	   0.58967	   0.65212	   0.06676	   0.73934
  1096	   0.66475	   0.65666	   0.18277	   1.45548
  1097	   0.50232	   0.64501	   0.00983	   0.70743
  1098	   0.68172	   0.65497	   0.07078	   2.19487
  1099	   0.72528	   0.65908	   0.16935	   1.60682
  1100	   0.49235	   0.64501	   0.01035	   0.70743
  1101	   0.71827	   0.66147	   0.24031	   1.43017
  1102	   0.80558	   0.65871	   0.02554	   3.04844
  1103	   0.69869	   0.66080	   0.24218	   1.57383
  1104	   0.84850	   0.66550	   0.10643	   3.64714
  1105	   0.65456	   0.65871	   0.01994	   1.62171
  1106	   0.55613	   0.64828	   0.01795	   0.71943
  1107	   0.67990	   0.65908	   0.15203	   1.68153
  1108	   0.88148	   0.66876	   0.18632	   2.83058
  1109	   0.66360	   0.65497	   0.13897	   1.85389
