Loci	Mean_rho	Median	L95	U95
  1640.528	   0.26821	   0.32162	   0.02837	   0.35534
  1641.148	   0.25342	   0.32144	   0.01573	   0.34266
  1641.250	   0.26651	   0.32111	   0.04304	   0.34183
  1642.851	   0.29166	   0.32275	   0.01339	   0.39495
  1642.934	   0.41069	   0.33025	   0.06760	   0.93357
  1644.742	   0.32350	   0.32696	   0.02965	   0.58723
  1644.759	   0.28625	   0.32318	   0.05351	   0.34266
  1646.344	   0.25176	   0.32111	   0.01865	   0.34183
  1647.241	   0.39313	   0.33023	   0.08339	   1.44531
  1648.847	   0.28104	   0.32162	   0.02518	   0.34684
  1651.284	   0.32583	   0.32696	   0.00504	   0.74725
  1652.200	   0.25417	   0.32111	   0.01053	   0.34183
  1656.678	   0.28719	   0.32442	   0.03249	   0.46461
  1659.040	   0.27369	   0.32144	   0.05115	   0.34266
  1664.330	   0.24599	   0.32111	   0.01584	   0.34183
  1666.608	   0.43673	   0.33025	   0.05229	   1.26428
  1666.959	   0.30596	   0.32442	   0.14922	   0.38117
  1669.543	   0.29847	   0.32318	   0.10918	   0.41160
  1669.892	   0.27373	   0.32144	   0.03102	   0.34266
  1670.965	   0.25381	   0.32144	   0.01283	   0.34266
  1671.175	   0.27431	   0.32162	   0.03797	   0.34266
  1674.763	   0.45634	   0.33036	   0.18465	   1.35143
  1676.130	   0.27685	   0.32275	   0.01713	   0.37517
  1681.639	   0.31660	   0.32442	   0.02497	   0.61236
  1684.954	   0.38888	   0.32734	   0.04541	   1.28020
  1685.098	   0.67274	   0.33042	   0.07724	   2.63796
  1687.170	   0.24971	   0.32144	   0.00697	   0.34266
  1688.984	   0.32538	   0.32734	   0.08635	   0.51318
  1693.007	   0.76229	   0.33042	   0.07635	   4.29522
  1693.730	   0.28832	   0.32318	   0.03143	   0.63353
  1698.370	   0.31344	   0.32442	   0.03072	   0.55594
  1704.779	   0.26295	   0.32144	   0.02178	   0.34266
  1712.199	   0.27097	   0.32162	   0.03072	   0.35534
  1714.029	   0.25412	   0.32162	   0.01250	   0.35534
  1714.985	   0.52906	   0.33076	   0.30373	   2.46113
  1717.260	   0.45347	   0.33023	   0.09654	   1.83855
  1717.871	   0.28380	   0.32275	   0.06085	   0.40783
  1719.622	   0.58140	   0.32922	   0.03072	   2.84183
  1719.714	   0.27764	   0.32318	   0.00711	   0.35534
  1721.186	   0.36228	   0.32773	   0.11219	   1.00392
  1722.316	   0.38355	   0.33023	   0.17080	   0.77656
  1726.032	   0.24992	   0.32144	   0.00914	   0.34266
  1727.292	   0.25742	   0.32111	   0.02960	   0.34183
  1728.012	   0.25679	   0.32111	   0.02012	   0.34183
  1732.460	   0.30044	   0.32318	   0.03072	   0.40025
  1732.738	   0.61855	   0.33023	   0.06111	   3.57180
  1732.775	   0.29503	   0.32162	   0.02703	   0.35534
  1732.996	   0.26783	   0.32111	   0.03072	   0.34183
  1735.194	   0.39711	   0.32988	   0.03620	   0.95987
  1735.702	   0.36744	   0.32988	   0.03072	   0.98283
  1736.620	   0.61082	   0.33025	   0.06198	   3.33384
  1737.083	   0.25829	   0.32144	   0.02308	   0.34266
  1742.243	   0.31316	   0.32528	   0.04065	   0.67125
  1745.100	   0.44330	   0.33023	   0.05964	   1.46832
  1746.664	   0.36570	   0.32988	   0.08925	   0.81286
  1747.282	   0.26669	   0.32144	   0.02400	   0.34266
  1748.550	   0.36413	   0.32528	   0.02611	   1.67149
  1748.662	   0.26574	   0.32111	   0.04050	   0.34183
  1749.153	   0.35544	   0.32805	   0.08485	   0.77392
  1751.020	   0.36585	   0.32773	   0.15379	   0.85469
  1751.625	   0.31237	   0.32528	   0.11162	   0.41793
  1752.609	   0.27970	   0.32111	   0.07633	   0.34183
  1757.603	   0.25088	   0.32111	   0.01755	   0.34183
  1757.934	   0.24195	   0.32111	   0.00560	   0.34183
  1758.992	   0.46803	   0.33042	   0.26099	   1.41170
  1764.727	   0.28593	   0.32275	   0.03072	   0.35534
  1766.350	   0.23858	   0.32111	   0.00077	   0.34183
  1769.179	   0.27001	   0.32111	   0.05797	   0.34183
  1770.830	   0.28028	   0.32111	   0.02105	   0.34183
  1770.900	   0.28337	   0.32111	   0.09002	   0.34183
  1777.049	   0.29791	   0.32442	   0.06349	   0.35534
  1779.031	   0.49186	   0.33042	   0.30373	   2.51154
  1783.862	   0.26533	   0.32162	   0.01099	   0.35534
  1786.005	   0.45695	   0.32696	   0.04641	   3.52286
  1787.690	   0.42339	   0.32988	   0.14575	   1.29586
  1790.679	   0.40240	   0.33036	   0.15278	   1.00715
  1796.084	   0.41071	   0.32773	   0.05840	   1.59491
  1796.545	   0.29459	   0.32318	   0.04661	   0.41821
  1803.495	   0.25846	   0.32162	   0.00969	   0.35534
  1804.321	   0.30496	   0.32442	   0.06160	   0.44262
  1804.971	   0.26613	   0.32162	   0.00929	   0.35534
  1805.014	   0.28521	   0.32275	   0.02381	   0.35534
  1806.823	   0.46584	   0.33036	   0.08344	   1.63901
  1808.337	   0.28572	   0.32162	   0.01814	   0.34657
  1808.503	   0.26016	   0.32111	   0.01396	   0.34183
  1808.902	   0.38421	   0.32773	   0.06338	   1.35586
  1809.098	   0.27258	   0.32275	   0.01662	   0.43895
  1810.266	   0.33176	   0.32734	   0.04083	   0.61801
  1812.047	   0.34906	   0.32805	   0.03721	   1.03069
  1812.476	   0.39784	   0.33036	   0.05146	   0.86714
  1813.720	   0.27070	   0.32162	   0.00796	   0.35534
  1814.045	   0.42489	   0.32922	   0.11097	   1.17841
  1814.686	   0.28859	   0.32275	   0.01064	   0.47504
  1815.020	   0.40287	   0.32922	   0.03072	   1.20541
  1816.997	   0.29502	   0.32275	   0.08227	   0.44547
  1817.108	   0.44740	   0.32988	   0.05830	   1.15913
  1817.144	   0.36325	   0.32773	   0.05109	   1.13293
  1817.496	   0.64858	   0.33076	   0.20686	   2.59003
  1818.202	   0.30610	   0.32528	   0.01518	   0.52963
  1818.818	   0.26661	   0.32144	   0.03894	   0.34266
  1819.017	   0.48750	   0.33076	   0.10782	   1.47950
  1819.669	   0.35832	   0.32696	   0.03928	   0.78832
  1820.178	   0.36386	   0.33025	   0.04790	   0.61205
  1827.229	   0.31501	   0.32528	   0.03627	   0.55417
  1827.880	   0.31895	   0.32734	   0.05238	   0.60485
  1829.029	   0.25826	   0.32111	   0.02661	   0.34183
  1830.630	   0.27714	   0.32111	   0.05472	   0.34183
  1831.188	   0.26496	   0.32275	   0.01361	   0.35534
  1831.972	   0.29211	   0.32162	   0.04095	   0.35534
  1833.126	   0.29940	   0.32275	   0.03072	   0.42789
  1833.845	   0.25274	   0.32144	   0.00679	   0.34266
  1835.682	   0.35607	   0.32773	   0.03072	   0.91722
  1836.180	   0.53653	   0.32922	   0.06457	   3.75075
  1836.362	   0.30247	   0.32528	   0.01493	   0.42134
  1837.674	   0.30551	   0.32696	   0.06313	   0.38807
  1838.529	   0.29551	   0.32696	   0.03898	   0.43276
  1842.028	   0.37575	   0.32734	   0.08664	   1.01017
  1842.984	   0.30846	   0.32528	   0.02977	   0.57812
  1844.947	   0.28180	   0.32275	   0.03013	   0.34293
  1850.930	   0.27586	   0.32144	   0.02751	   0.34266
  1852.794	   0.29583	   0.32275	   0.08207	   0.43370
  1858.436	   0.41317	   0.32805	   0.09453	   1.50066
  1860.210	   0.24237	   0.32111	   0.00196	   0.34183
  1863.453	   0.27176	   0.32144	   0.03520	   0.34266
  1863.853	   0.34421	   0.32773	   0.04306	   0.78770
  1864.571	   0.33949	   0.32805	   0.09107	   0.62089
  1867.166	   0.24244	   0.32111	   0.01144	   0.34183
  1874.337	   0.25042	   0.32111	   0.02029	   0.34183
  1880.979	   0.29510	   0.32275	   0.03128	   0.66211
  1881.302	   0.60290	   0.33306	   0.09464	   1.77417
  1882.267	   0.29704	   0.32442	   0.00581	   0.72320
  1886.858	   0.67701	   0.33901	   0.06429	   2.35468
  1890.715	   0.59450	   0.34266	   0.03072	   1.92658
  1891.100	   0.50826	   0.58015	   0.01478	   0.85890
  1891.455	   0.51093	   0.65816	   0.03223	   0.82471
  1891.492	   0.56775	   0.68203	   0.03223	   0.87243
  1891.502	   0.48196	   0.67785	   0.00508	   0.81775
  1894.313	   0.49568	   0.68203	   0.01084	   0.82471
  1894.850	   0.59387	   0.69931	   0.07916	   0.87243
  1897.531	   0.60904	   0.70871	   0.01497	   0.98478
  1897.690	   0.89432	   0.70987	   0.04172	   4.18046
  1898.394	   0.54730	   0.69931	   0.03072	   0.86318
  1899.840	   0.64302	   0.70895	   0.00710	   1.40876
  1900.014	   0.59854	   0.70813	   0.03837	   0.87243
  1908.966	   1.03785	   0.72089	   0.31271	   3.22993
  1910.108	   0.79814	   0.71825	   0.04386	   1.85553
  1910.143	   0.60519	   0.70871	   0.05773	   1.06892
  1912.188	   0.55771	   0.70600	   0.02433	   0.87243
  1912.280	   0.54882	   0.70813	   0.00144	   0.87243
  1912.643	   0.66253	   0.70987	   0.04347	   1.65480
  1912.908	   0.86109	   0.74377	   0.12815	   1.80500
  1917.783	   0.66201	   0.70895	   0.07149	   1.06892
  1918.407	   0.98877	   0.72320	   0.03072	   3.03634
  1919.853	   0.56228	   0.70813	   0.01378	   0.93744
  1921.526	   0.56960	   0.70813	   0.03057	   0.93744
  1921.536	   0.91319	   0.73686	   0.09740	   2.44413
  1923.654	   0.65420	   0.70895	   0.07853	   1.06892
  1928.516	   0.56739	   0.70491	   0.03016	   0.86318
  1934.839	   0.54171	   0.70491	   0.02244	   0.86318
  1935.118	   0.69730	   0.70987	   0.02266	   1.90924
  1935.236	   0.52616	   0.70491	   0.00603	   0.86318
  1936.516	   0.54041	   0.70600	   0.00571	   0.87243
  1938.840	   0.92224	   0.71910	   0.02067	   3.58971
  1939.881	   0.54304	   0.70491	   0.00756	   0.86318
  1940.790	   0.90091	   0.72089	   0.30515	   3.07332
  1941.515	   0.66114	   0.71825	   0.03324	   0.93744
  1941.958	   0.69305	   0.70975	   0.07139	   1.94855
  1948.112	   0.67721	   0.70871	   0.11311	   0.98099
  1956.020	   0.57438	   0.70491	   0.06800	   0.86318
  1959.349	   0.58928	   0.70491	   0.11296	   0.86318
  1959.984	   0.55162	   0.70491	   0.03177	   0.86318
  1963.565	   0.59506	   0.70871	   0.05546	   0.86318
  1967.742	   0.56314	   0.70600	   0.03072	   0.87243
  1969.471	   0.73081	   0.72272	   0.36742	   0.93744
  1971.517	   0.61225	   0.70600	   0.05581	   0.87243
  1971.639	   0.59031	   0.70600	   0.01688	   0.87243
  1972.914	   0.56168	   0.70600	   0.02021	   0.87243
  1974.447	   0.54756	   0.70600	   0.00347	   0.87243
  1974.860	   0.82270	   0.72272	   0.07347	   2.21914
  1975.242	   0.62107	   0.70895	   0.02541	   0.87243
  1978.519	   0.65415	   0.70975	   0.03636	   1.17709
  1980.915	   0.57886	   0.70600	   0.03301	   0.87243
  1982.294	   0.66765	   0.70871	   0.09160	   0.93744
  1982.939	   0.58818	   0.70871	   0.01997	   0.87243
  1984.186	   1.12461	   0.74377	   0.38800	   3.34920
  1989.001	   0.59449	   0.70871	   0.01383	   0.93744
  1990.049	   0.61544	   0.70895	   0.02760	   1.28480
  1990.395	   0.87417	   0.71910	   0.07291	   3.99815
  1991.350	   0.96343	   0.73686	   0.07912	   3.48520
  1991.763	   0.75000	   0.72089	   0.03072	   1.76489
  1994.906	   0.70589	   0.70975	   0.09484	   1.49624
  1995.777	   0.79035	   0.72089	   0.05060	   2.29406
  1995.941	   0.61087	   0.70871	   0.00870	   1.28480
  1996.841	   0.67287	   0.70975	   0.03127	   1.28480
  1997.593	   0.89693	   0.72320	   0.08821	   2.87195
  2000.415	   0.66224	   0.70975	   0.08038	   1.28480
  2000.952	   0.55526	   0.70491	   0.03322	   0.87243
  2001.567	   0.53695	   0.70356	   0.01060	   0.87243
  2002.379	   0.71659	   0.71048	   0.32238	   1.38716
  2002.729	   0.95194	   0.72272	   0.33751	   4.08487
  2002.730	   0.52286	   0.37418	   0.05103	   1.27629
  2004.494	   0.43574	   0.35383	   0.03072	   0.80695
  2005.580	   0.40709	   0.34733	   0.09863	   0.73686
  2010.027	   0.34537	   0.34314	   0.05648	   0.73686
  2010.202	   0.38536	   0.34524	   0.11364	   0.72089
  2010.908	   0.35268	   0.34377	   0.09573	   0.72089
  2013.866	   0.34859	   0.34314	   0.05880	   0.70813
  2015.503	   0.29613	   0.34118	   0.02458	   0.70813
  2016.555	   0.28967	   0.34118	   0.00285	   0.72089
  2016.628	   0.31050	   0.34103	   0.04227	   0.70813
  2019.922	   0.60606	   0.34695	   0.07048	   2.49805
  2022.565	   0.27009	   0.34096	   0.00793	   0.38340
  2022.712	   0.32567	   0.34190	   0.08364	   0.69927
  2022.868	   0.35252	   0.34412	   0.03072	   0.72214
  2026.435	   0.26745	   0.34096	   0.01055	   0.38340
  2027.746	   0.27795	   0.34103	   0.02277	   0.38340
  2029.596	   0.42702	   0.34731	   0.04515	   1.50680
  2033.359	   0.35419	   0.34467	   0.11719	   0.63159
  2036.138	   0.46585	   0.34587	   0.14540	   1.76826
  2036.254	   0.26116	   0.34096	   0.00328	   0.37418
  2038.885	   0.41556	   0.34524	   0.06741	   1.51087
  2039.489	   0.38229	   0.34467	   0.07116	   1.02086
  2040.002	   0.28961	   0.34096	   0.06081	   0.37269
  2041.041	   0.31819	   0.34126	   0.03281	   0.50148
  2042.328	   0.31797	   0.34314	   0.03072	   0.42384
  2045.077	   0.25561	   0.34096	   0.00898	   0.37269
  2045.200	   0.32519	   0.34190	   0.04812	   0.70185
  2047.555	   0.28694	   0.34096	   0.02547	   0.37269
  2050.711	   0.25400	   0.34096	   0.00802	   0.37269
  2051.184	   0.26338	   0.34096	   0.00887	   0.37418
  2052.791	   0.36810	   0.34467	   0.04360	   0.75192
  2056.106	   0.53808	   0.34524	   0.07135	   2.51416
  2057.077	   0.33134	   0.34377	   0.03399	   0.77835
  2057.210	   0.32146	   0.34412	   0.03249	   0.51129
  2060.718	   0.27442	   0.34096	   0.02121	   0.37418
  2060.776	   0.31482	   0.34126	   0.02800	   0.46193
  2062.666	   0.33846	   0.34412	   0.03108	   0.66924
  2063.354	   0.27642	   0.34103	   0.01859	   0.38340
  2064.537	   0.46690	   0.34733	   0.25023	   1.41911
  2069.265	   0.28952	   0.34103	   0.02555	   0.38340
  2070.946	   0.43644	   0.34486	   0.03724	   1.46808
  2071.232	   0.29018	   0.34103	   0.01076	   0.38340
  2071.735	   0.35213	   0.34486	   0.03072	   0.85725
  2075.005	   0.29235	   0.34096	   0.05528	   0.37418
  2079.515	   0.36411	   0.34412	   0.05105	   0.72667
  2079.623	   0.31909	   0.34190	   0.05278	   0.44590
  2085.628	   0.26663	   0.34096	   0.02569	   0.37418
  2087.369	   0.38381	   0.34486	   0.05852	   0.77461
  2088.171	   0.46693	   0.34733	   0.03125	   1.68567
  2093.409	   0.26509	   0.34103	   0.00391	   0.38340
  2093.874	   0.29296	   0.34103	   0.04374	   0.38340
  2094.945	   0.44871	   0.34617	   0.12831	   1.50884
  2095.078	   0.32036	   0.34377	   0.03072	   0.62084
  2096.133	   0.27680	   0.34118	   0.00110	   0.49132
  2096.646	   0.32444	   0.34314	   0.05275	   0.60194
  2097.960	   0.36517	   0.34467	   0.06031	   0.73339
  2098.642	   0.30812	   0.34126	   0.04048	   0.50654
  2109.171	   0.25096	   0.34096	   0.00330	   0.37269
  2109.905	   0.25766	   0.34096	   0.02452	   0.37269
  2110.055	   0.37298	   0.34467	   0.02414	   1.12018
  2110.807	   0.30212	   0.34118	   0.02723	   0.43315
  2113.934	   0.25059	   0.34096	   0.00237	   0.37269
  2115.783	   0.36420	   0.34377	   0.08087	   0.89489
  2117.074	   0.26022	   0.34096	   0.00372	   0.37269
  2117.617	   0.28361	   0.34096	   0.07043	   0.37269
  2119.811	   0.27600	   0.34096	   0.03910	   0.37269
  2122.473	   0.29105	   0.34103	   0.04405	   0.37269
  2124.198	   0.32766	   0.34190	   0.05805	   0.42790
  2128.820	   0.48262	   0.34467	   0.04887	   1.79055
  2129.480	   0.33278	   0.34314	   0.06411	   0.41324
  2132.858	   0.29795	   0.34118	   0.02834	   0.37418
  2134.136	   0.29190	   0.34096	   0.01560	   0.37269
  2137.211	   0.34584	   0.34486	   0.03656	   0.67574
  2138.626	   0.27675	   0.34096	   0.03072	   0.37269
  2138.688	   0.32545	   0.34126	   0.10903	   0.39018
  2140.831	   0.26463	   0.34096	   0.01078	   0.37269
  2145.178	   0.36957	   0.34190	   0.10496	   0.87672
  2147.559	   0.36711	   0.34486	   0.04365	   0.85322
  2147.843	   0.41662	   0.34314	   0.09556	   1.97996
  2150.207	   0.33825	   0.34377	   0.02401	   0.65312
  2151.020	   0.30319	   0.34126	   0.03879	   0.43913
  2156.288	   0.40723	   0.34587	   0.07913	   1.30580
  2157.662	   0.28169	   0.34096	   0.05085	   0.37418
  2158.538	   0.63578	   0.34695	   0.07250	   2.66014
  2158.951	   0.28071	   0.34096	   0.02764	   0.37269
  2161.394	   0.40449	   0.34524	   0.07763	   0.94640
  2162.342	   0.32198	   0.34314	   0.06984	   0.38340
  2163.132	   0.32835	   0.34377	   0.01614	   0.46104
  2164.225	   0.37342	   0.34467	   0.03072	   0.66362
  2164.915	   0.52167	   0.34733	   0.05288	   1.35437
  2169.798	   0.26621	   0.34096	   0.01175	   0.37418
  2174.635	   0.40505	   0.34314	   0.01958	   1.92714
  2175.981	   0.39269	   0.34486	   0.07289	   1.03211
  2178.384	   0.84074	   0.34708	   0.15271	   5.43458
  2179.196	   0.43801	   0.34695	   0.03072	   1.16749
  2182.150	   0.29068	   0.34103	   0.00924	   0.38340
  2183.102	   0.53612	   0.34708	   0.08806	   2.05400
  2183.719	   0.53150	   0.34524	   0.07636	   2.07500
  2185.417	   0.30649	   0.34118	   0.00337	   0.77003
  2185.421	   0.32652	   0.34190	   0.06549	   0.50142
  2186.116	   0.33050	   0.34412	   0.05246	   0.64761
  2186.277	   0.41653	   0.34695	   0.15601	   1.06378
  2189.785	   0.28347	   0.34096	   0.02087	   0.37418
  2189.860	   0.28875	   0.34096	   0.03072	   0.37269
  2193.044	   0.28936	   0.34190	   0.01591	   0.38340
  2194.576	   0.32563	   0.34190	   0.00905	   0.53582
  2195.412	   0.38264	   0.34708	   0.14020	   0.83560
  2200.200	   0.44203	   0.34708	   0.14358	   1.52496
  2200.557	   0.48322	   0.34617	   0.06601	   1.71199
  2201.717	   0.28087	   0.34096	   0.02510	   0.37418
  2202.403	   0.26029	   0.34096	   0.01031	   0.37418
  2207.210	   0.27564	   0.34096	   0.03380	   0.37418
  2211.824	   0.27645	   0.34096	   0.03061	   0.37418
  2212.140	   0.28720	   0.34118	   0.01833	   0.44217
  2214.314	   0.39389	   0.34587	   0.06885	   0.79937
  2216.685	   0.31026	   0.34103	   0.03037	   0.38340
  2216.686	   0.36661	   0.34412	   0.16906	   0.70987
  2217.068	   0.32768	   0.34412	   0.04168	   0.39886
  2218.041	   0.36834	   0.34486	   0.03072	   0.85523
  2223.069	   0.37764	   0.34412	   0.03072	   1.12140
  2226.682	   0.27883	   0.34103	   0.02614	   0.38308
  2231.863	   0.27012	   0.34096	   0.00996	   0.37418
  2236.130	   0.45864	   0.34587	   0.07280	   1.47602
  2237.303	   0.38997	   0.34526	   0.11939	   1.04065
  2240.922	   0.26159	   0.34096	   0.00846	   0.37418
  2241.061	   0.29223	   0.34118	   0.03162	   0.45571
  2243.231	   0.35242	   0.34524	   0.09634	   0.54388
  2244.653	   0.37768	   0.34617	   0.03072	   0.80700
  2249.317	   0.46238	   0.34524	   0.08037	   1.36048
  2250.502	   0.28366	   0.34103	   0.04094	   0.38340
  2252.179	   0.30996	   0.34118	   0.06689	   0.48737
  2263.204	   0.37638	   0.34617	   0.05326	   0.72223
  2273.888	   0.27000	   0.34103	   0.00817	   0.38340
  2275.017	   0.37934	   0.34377	   0.05087	   1.21167
  2275.599	   0.49718	   0.34708	   0.04376	   1.42409
  2277.915	   0.30387	   0.34126	   0.04985	   0.51365
  2279.995	   0.42374	   0.34587	   0.06075	   1.15256
  2280.006	   0.66337	   0.34733	   0.05704	   2.80761
  2281.744	   0.69837	   0.34733	   0.06154	   2.64459
  2288.433	   0.30967	   0.34103	   0.01928	   0.38340
  2290.048	   0.27717	   0.34096	   0.03072	   0.37418
  2292.721	   0.29194	   0.34118	   0.01765	   0.38340
  2292.951	   0.29337	   0.34096	   0.03175	   0.37418
  2293.043	   0.29257	   0.34096	   0.05182	   0.37418
  2293.184	   0.32787	   0.34190	   0.02466	   0.86266
  2294.944	   0.26781	   0.34096	   0.01284	   0.37418
  2299.942	   0.37490	   0.34377	   0.02378	   1.15300
  2300.094	   0.47894	   0.34695	   0.21140	   1.63300
  2303.107	   0.25734	   0.34096	   0.00359	   0.37269
  2306.030	   0.28336	   0.34103	   0.02815	   0.37269
  2308.678	   0.26578	   0.34096	   0.01228	   0.37269
  2315.291	   0.50733	   0.34695	   0.19241	   1.64630
  2318.229	   0.25873	   0.34096	   0.00327	   0.37269
  2318.935	   0.38908	   0.34524	   0.07767	   1.07044
  2320.196	   0.42020	   0.34524	   0.06963	   1.07044
  2320.753	   0.31162	   0.34118	   0.01823	   0.54782
  2321.319	   0.50072	   0.34695	   0.13647	   1.75451
  2321.573	   0.29133	   0.34103	   0.01286	   0.38340
  2325.677	   0.25710	   0.34096	   0.00988	   0.37269
  2333.489	   0.32067	   0.34126	   0.04209	   0.46315
  2334.990	   0.27984	   0.34096	   0.04118	   0.37269
  2335.524	   0.28138	   0.34096	   0.02133	   0.37269
  2342.451	   0.26617	   0.34096	   0.00463	   0.37269
  2342.699	   0.34895	   0.34190	   0.06620	   0.55007
  2344.536	   0.34367	   0.34314	   0.02526	   0.93054
  2346.384	   0.30015	   0.34103	   0.05044	   0.38340
  2349.914	   0.28281	   0.34096	   0.02962	   0.37269
  2355.567	   0.36872	   0.34587	   0.06340	   0.89015
  2355.990	   0.53044	   0.34695	   0.11132	   1.83694
  2357.927	   0.33029	   0.34314	   0.03072	   0.56858
  2358.464	   0.94925	   0.34733	   0.09363	   4.39051
  2359.868	   0.29672	   0.34103	   0.03252	   0.38340
  2365.196	   0.29043	   0.34103	   0.01898	   0.38340
  2365.319	   0.41337	   0.34708	   0.04649	   1.00110
  2365.564	   0.30042	   0.34190	   0.01160	   0.45397
  2367.596	   0.29392	   0.34126	   0.02487	   0.52506
  2367.614	   0.46281	   0.34467	   0.06770	   1.42040
  2367.955	   0.30882	   0.34314	   0.06566	   0.43994
  2369.936	   0.33278	   0.34118	   0.07695	   0.38340
  2369.967	   0.35306	   0.34314	   0.01647	   0.85020
  2371.433	   0.50622	   0.34695	   0.07412	   1.78475
  2373.355	   0.28033	   0.34103	   0.01226	   0.38340
  2373.987	   0.46388	   0.34486	   0.03149	   1.50021
  2377.030	   0.41555	   0.34467	   0.03105	   1.27362
  2377.047	   0.32415	   0.34103	   0.10525	   0.38340
  2378.050	   0.44138	   0.34587	   0.04458	   1.38928
  2381.019	   0.45340	   0.34524	   0.03072	   1.58587
  2381.076	   0.33133	   0.34126	   0.11828	   0.38340
  2381.561	   0.28363	   0.34103	   0.04738	   0.38002
  2382.006	   0.29324	   0.34096	   0.03072	   0.37418
  2382.247	   0.61544	   0.34695	   0.06747	   2.98818
  2383.640	   0.44093	   0.34587	   0.06644	   1.40647
  2383.951	   0.29720	   0.34118	   0.03857	   0.53942
  2385.707	   0.60533	   0.34695	   0.07201	   2.94382
  2388.766	   0.30094	   0.34118	   0.03072	   0.44546
  2389.179	   0.31586	   0.34118	   0.03072	   0.44546
  2391.141	   0.41344	   0.34587	   0.02771	   1.59916
  2391.436	   0.30051	   0.34118	   0.02886	   0.44546
  2397.395	   0.30650	   0.34118	   0.03072	   0.44546
  2400.926	   0.36854	   0.34524	   0.05225	   0.72666
  2402.239	   0.25799	   0.34096	   0.00513	   0.37269
  2402.460	   0.30170	   0.34096	   0.05314	   0.37418
  2407.737	   0.26118	   0.34096	   0.01361	   0.37269
  2408.536	   0.43842	   0.34695	   0.20535	   1.40362
  2411.959	   0.30210	   0.34096	   0.07227	   0.37269
  2417.044	   0.29373	   0.34118	   0.01823	   0.51992
  2420.855	   0.34200	   0.34377	   0.03072	   0.84921
  2423.990	   0.29418	   0.34096	   0.03295	   0.37418
  2427.551	   0.33549	   0.34486	   0.07959	   0.46547
  2435.993	   0.43749	   0.34617	   0.03072	   1.15424
  2445.257	   0.33924	   0.34377	   0.06580	   0.76146
  2459.170	   0.33214	   0.34314	   0.02622	   0.79329
  2459.381	   0.80848	   0.34731	   0.16075	   3.72559
  2459.530	   0.32937	   0.34377	   0.08184	   0.51929
  2461.888	   0.26020	   0.34096	   0.01971	   0.37269
  2466.504	   0.31220	   0.34314	   0.05309	   0.49122
  2471.080	   0.28000	   0.34096	   0.02593	   0.37269
  2478.138	   0.30416	   0.34126	   0.03072	   0.42480
  2481.070	   0.33323	   0.34412	   0.06844	   0.47214
  2486.570	   0.32127	   0.34314	   0.06935	   0.47214
  2488.298	   0.45650	   0.34695	   0.12386	   1.48340
  2489.389	   0.40903	   0.34524	   0.03917	   1.30076
  2493.622	   0.31862	   0.34126	   0.03338	   0.59817
  2496.386	   0.29052	   0.34118	   0.00708	   0.58620
  2497.269	   0.46132	   0.34617	   0.03072	   1.34898
  2502.204	   0.37531	   0.34467	   0.05264	   1.07867
  2502.364	   0.30114	   0.34190	   0.01568	   0.37418
  2505.232	   0.31504	   0.34314	   0.03072	   0.40813
  2514.056	   0.27215	   0.34096	   0.02402	   0.37418
  2515.050	   0.50788	   0.34467	   0.04634	   1.96706
  2516.123	   0.33573	   0.34412	   0.03581	   0.76337
  2516.511	   0.38105	   0.34617	   0.07543	   0.91336
  2520.675	   0.56205	   0.34695	   0.20338	   2.14165
  2522.732	   0.26090	   0.34096	   0.00059	   0.37418
  2524.151	   0.31486	   0.34118	   0.06416	   0.59817
  2524.312	   0.27443	   0.34096	   0.03779	   0.37418
  2524.953	   0.29751	   0.34118	   0.03703	   0.38340
  2524.966	   0.40781	   0.34486	   0.15374	   1.31605
  2527.660	   0.46004	   0.34617	   0.01352	   2.48196
  2528.725	   0.27748	   0.34096	   0.03664	   0.37269
  2530.635	   0.28525	   0.34096	   0.03072	   0.37418
  2530.704	   0.41667	   0.34377	   0.05615	   1.64101
  2532.051	   0.31127	   0.34118	   0.00652	   0.95144
  2532.278	   0.43415	   0.34377	   0.03072	   1.57018
  2532.829	   0.35862	   0.34126	   0.00373	   1.57018
  2533.154	   0.45528	   0.34467	   0.04980	   1.85434
  2533.765	   0.35336	   0.34314	   0.10718	   0.98562
  2534.181	   0.27063	   0.34096	   0.01519	   0.37269
  2534.272	   0.34470	   0.34190	   0.09764	   0.67739
  2536.429	   0.26078	   0.34096	   0.00563	   0.37269
  2536.485	   0.26718	   0.34096	   0.00608	   0.37418
  2536.966	   0.30152	   0.34096	   0.05887	   0.37418
  2537.267	   0.40065	   0.34587	   0.15109	   1.07519
  2538.118	   0.31203	   0.34314	   0.03072	   0.50367
  2541.539	   0.27394	   0.34096	   0.03766	   0.37269
  2544.966	   0.25853	   0.34096	   0.00742	   0.37269
  2545.736	   0.30468	   0.34118	   0.05361	   0.40495
  2558.754	   0.27878	   0.34103	   0.02469	   0.38340
  2559.065	   0.29240	   0.34118	   0.03183	   0.39843
  2560.793	   0.46569	   0.34731	   0.10786	   1.02009
  2563.379	   0.28878	   0.34118	   0.03072	   0.39843
  2567.219	   0.31960	   0.34343	   0.07810	   0.48787
  2569.577	   0.29350	   0.34103	   0.03072	   0.38340
  2572.374	   0.35775	   0.34486	   0.03072	   0.73044
  2575.660	   0.62195	   0.34731	   0.11881	   2.73549
  2575.834	   0.27830	   0.34103	   0.01204	   0.38340
